Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Symbol,Company
2024-04-23 00:00:00+05:30,730.9000244140625,733.989990234375,723.6799926757812,725.989990234375,717.93359375,10815670,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-04-24 00:00:00+05:30,728.2999877929688,741.9450073242188,725.0,732.9149780273438,724.7817993164062,8869290,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-04-25 00:00:00+05:30,733.0,736.4849853515625,712.510009765625,729.489990234375,721.394775390625,11733540,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-04-26 00:00:00+05:30,700.0,700.0,669.1500244140625,673.1199951171875,665.650390625,58147230,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-04-29 00:00:00+05:30,678.9949951171875,683.9600219726562,671.3049926757812,682.6599731445312,675.0844116210938,16810300,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-04-30 00:00:00+05:30,682.9949951171875,697.5,682.1950073242188,692.35498046875,684.671875,17986750,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-02 00:00:00+05:30,693.7849731445312,696.9949951171875,686.5,688.27001953125,680.6322631835938,11395720,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-03 00:00:00+05:30,732.9000244140625,740.0,690.6950073242188,693.1500244140625,685.4580688476562,68186010,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-06 00:00:00+05:30,700.7949829101562,701.9949951171875,684.5,685.9849853515625,678.37255859375,12299880,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-07 00:00:00+05:30,688.9949951171875,694.3099975585938,678.7999877929688,687.2550048828125,679.6284790039062,12981260,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-08 00:00:00+05:30,687.1500244140625,687.9550170898438,678.5,679.9450073242188,672.3995971679688,7259250,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-09 00:00:00+05:30,679.989990234375,683.27001953125,658.5,660.5150146484375,653.1851806640625,13811150,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-10 00:00:00+05:30,663.8900146484375,669.7999877929688,660.1199951171875,668.4149780273438,660.9974975585938,8249080,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-13 00:00:00+05:30,668.4000244140625,674.4299926757812,662.0,671.875,664.419189453125,5122560,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-14 00:00:00+05:30,671.0,674.1849975585938,665.760009765625,667.5700073242188,660.1619262695312,7558400,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-15 00:00:00+05:30,669.2000122070312,673.1950073242188,664.5050048828125,668.0,660.587158203125,5950590,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-16 00:00:00+05:30,670.0349731445312,676.2100219726562,662.3049926757812,674.7150268554688,667.2276000976562,10598510,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-17 00:00:00+05:30,674.7000122070312,678.0,670.10498046875,672.739990234375,665.2745361328125,4801580,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-21 00:00:00+05:30,670.5,678.5,670.5,674.2849731445312,666.8023681640625,7616240,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-22 00:00:00+05:30,677.7449951171875,677.7449951171875,672.7249755859375,674.4550170898438,666.9705200195312,4160460,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-23 00:00:00+05:30,675.9550170898438,685.3499755859375,673.0050048828125,682.6649780273438,675.08935546875,7093170,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-24 00:00:00+05:30,682.0,691.0,679.2999877929688,683.6900024414062,676.1030883789062,7420430,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-27 00:00:00+05:30,685.9000244140625,695.9550170898438,681.0,689.5499877929688,681.89794921875,6554710,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-28 00:00:00+05:30,691.39501953125,694.5,685.6900024414062,687.3049926757812,679.6779174804688,7528670,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-29 00:00:00+05:30,687.7999877929688,690.7999877929688,678.5349731445312,680.6699829101562,673.1165161132812,7213310,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-30 00:00:00+05:30,677.989990234375,679.89501953125,659.405029296875,661.64501953125,654.302734375,11555750,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-05-31 00:00:00+05:30,666.4949951171875,677.1950073242188,664.239990234375,669.77001953125,662.3375244140625,28417330,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-06-03 00:00:00+05:30,694.885009765625,698.8699951171875,683.2949829101562,691.5549926757812,683.8807373046875,11482120,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
2024-06-04 00:00:00+05:30,691.594970703125,691.594970703125,637.5700073242188,650.9550170898438,643.7313232421875,32993870,0.0,0.0,BAJFINANCE.NS,Bajaj Finance
